Reference,Area,2000-2002,2001-2003,2002-2004,2003-2005,2004-2006,2005-2007,2006-2008,2007-2009,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016,2015-2017,2016-2018,2017-2019
http://statistics.gov.scot/id/statistical-geography/S01008481,Longstone and Saughton - 01,"","","","","","","","","","","","",23.53,24.14,30,31.25,20,27.78
http://statistics.gov.scot/id/statistical-geography/S01008482,Longstone and Saughton - 02,"","","","","","","","","","","","",37.5,31.25,27.27,25,16.67,23.08
http://statistics.gov.scot/id/statistical-geography/S01008483,Longstone and Saughton - 03,"","","","","","","","","","","","",38.1,18.75,25,15.38,23.08,18.18
http://statistics.gov.scot/id/statistical-geography/S01008484,Longstone and Saughton - 04,"","","","","","","","","","","","",14.29,11.54,11.11,9.52,17.65,21.05
http://statistics.gov.scot/id/statistical-geography/S01008485,Longstone and Saughton - 05,"","","","","","","","","","","","",15.91,10.81,14.71,10.81,6.98,10.81
http://statistics.gov.scot/id/statistical-geography/S01011131,Lossiemouth East and Seatown - 01,"","","","","","","","","","","","",7.69,4.17,0,0,8.33,15.38
http://statistics.gov.scot/id/statistical-geography/S01011132,Lossiemouth East and Seatown - 02,"","","","","","","","","","","","",14.29,0,0,0,3.85,5.26
http://statistics.gov.scot/id/statistical-geography/S01011133,Lossiemouth East and Seatown - 03,"","","","","","","","","","","","",20,33.33,33.33,29.41,16.67,23.81
http://statistics.gov.scot/id/statistical-geography/S01011134,Lossiemouth East and Seatown - 04,"","","","","","","","","","","","",5.88,28.57,35,29.41,15.79,0.0
http://statistics.gov.scot/id/statistical-geography/S01011135,Lossiemouth East and Seatown - 05,"","","","","","","","","","","","",29.41,23.08,0,0,0,5.56
http://statistics.gov.scot/id/statistical-geography/S01011136,Lossiemouth West - 01,"","","","","","","","","","","","",23.08,30,33.33,36.36,11.76,6.25
http://statistics.gov.scot/id/statistical-geography/S01011137,Lossiemouth West - 02,"","","","","","","","","","","","",21.05,29.17,22.73,29.17,11.76,15
http://statistics.gov.scot/id/statistical-geography/S01011138,Lossiemouth West - 03,"","","","","","","","","","","","",18.6,15.79,17.14,14.29,21.05,21.62
http://statistics.gov.scot/id/statistical-geography/S01011139,Lossiemouth West - 04,"","","","","","","","","","","","",10.17,5.45,5.56,10.87,18.18,15.79
http://statistics.gov.scot/id/statistical-geography/S01011140,Lossiemouth West - 05,"","","","","","","","","","","","",33.33,38.46,36.36,35.29,40.91,36.36
http://statistics.gov.scot/id/statistical-geography/S01011141,Lossiemouth West - 06,"","","","","","","","","","","","",24.14,42.31,39.13,33.33,20,26.92
http://statistics.gov.scot/id/statistical-geography/S01012765,Low Blantyre and Bardykes - 01,"","","","","","","","","","","","",22.22,12,21.05,28.57,31.25,26.32
http://statistics.gov.scot/id/statistical-geography/S01012766,Low Blantyre and Bardykes - 02,"","","","","","","","","","","","",28.89,20.59,21.05,21.43,19.35,16
