Reference,Area,2000-2002,2001-2003,2002-2004,2003-2005,2004-2006,2005-2007,2006-2008,2007-2009,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016,2015-2017,2016-2018,2017-2019
http://statistics.gov.scot/id/statistical-geography/S92000003,Scotland,10.67,10.79,8.9,7.77,8.2,9.6,11.93,13.49,13,9.9,6.93,4.91,4.45,3.65,2.93,2.41,3.09,3.61
http://statistics.gov.scot/id/statistical-geography/S12000033,Aberdeen City,2.67,3.08,3.05,2.57,1.96,1.39,1.58,1.79,1.28,0.9,0.74,0.89,1.11,0.91,1.05,0.77,0.69,0.32
http://statistics.gov.scot/id/statistical-geography/S12000034,Aberdeenshire,3.47,3.42,5.05,5.79,5.92,3.9,3.19,2.29,1.8,1.35,1.34,1.45,1.39,1.17,1.14,1.06,0.98,0.8
http://statistics.gov.scot/id/statistical-geography/S12000041,Angus,1.82,1.37,2.05,7.05,16.6,22.66,21.86,12.26,5.57,0.95,0.83,1.09,1.33,1.36,1.29,0.83,2.88,7.79
http://statistics.gov.scot/id/statistical-geography/S12000035,Argyll and Bute,3.76,8.57,21.81,27.23,24.09,12.39,8.74,8.35,8.91,7.82,6.44,5.81,8.7,11.07,11.1,7.57,6.06,7.69
http://statistics.gov.scot/id/statistical-geography/S12000036,City of Edinburgh,51.03,49.17,25.05,8.65,1.8,2.3,3.63,13.33,25.82,23.87,14.54,1.33,0.96,0.65,0.59,0.48,0.43,0.39
http://statistics.gov.scot/id/statistical-geography/S12000005,Clackmannanshire,1.59,1.36,2.11,3.67,5.03,5.06,6.4,10.86,9.81,6.66,0.68,0.79,1.6,1.7,1.57,0.95,1.97,2.19
http://statistics.gov.scot/id/statistical-geography/S12000006,Dumfries and Galloway,1.75,1.34,6.79,6.96,7.44,5.47,6.2,7.15,5.11,4.1,2.76,2.03,2.1,2.13,1.8,1.22,1.12,2.1
http://statistics.gov.scot/id/statistical-geography/S12000042,Dundee City,1.06,0.98,1.47,8.43,23.68,35.08,31.74,15.99,6.02,1.31,1.41,1.53,1.83,1.72,1.54,1.28,4.44,13.95
http://statistics.gov.scot/id/statistical-geography/S12000008,East Ayrshire,0.19,0.31,0.43,0.44,0.43,0.35,0.89,1.25,1.85,3.62,3.91,3.48,1.34,0.77,0.61,0.56,0.49,0.57
http://statistics.gov.scot/id/statistical-geography/S12000045,East Dunbartonshire,5.81,4.33,7.04,10.57,18.15,30.47,45.46,50.36,38.6,24.3,16.05,15.4,13.93,9.67,6.57,4.25,6.37,7.39
http://statistics.gov.scot/id/statistical-geography/S12000010,East Lothian,52.69,49.32,21.69,4.58,1.31,1.54,2.81,10.95,19.91,20.58,12.36,2.93,2.45,1.86,1.39,1.13,1.05,0.83
http://statistics.gov.scot/id/statistical-geography/S12000011,East Renfrewshire,1.18,1.45,2.41,3.32,4.1,4.84,7.54,8.12,6.86,4.33,3.38,3.97,3.46,3.35,2.91,2.24,3.57,4.41
http://statistics.gov.scot/id/statistical-geography/S12000014,Falkirk,2.47,2.76,3.52,4.09,4,3.83,5.2,10.56,10.57,9.59,4.02,3.32,2.96,2.48,2.4,1.88,3.67,3.43
http://statistics.gov.scot/id/statistical-geography/S12000047,Fife,1.64,1.66,1.5,2.1,3.24,3.69,3.34,1.99,1.43,0.97,1.02,0.94,1.03,1.2,1.51,1.82,2.43,3.86
http://statistics.gov.scot/id/statistical-geography/S12000049,Glasgow City,3.87,4.71,7.85,11.37,15.94,22.82,31.75,35.13,27.35,18.26,13.12,13.65,11.44,7.89,5.19,4.25,6.15,6.77
http://statistics.gov.scot/id/statistical-geography/S12000017,Highland,50.89,54.39,45.15,29.92,14.71,6.63,5.16,3.44,2.83,1.71,1.5,1.48,2.02,2.03,1.79,1.17,1.29,1.32
http://statistics.gov.scot/id/statistical-geography/S12000018,Inverclyde,1.64,2.08,2,2.57,2.69,3.21,3.49,3.81,3.97,4.52,3.75,2.62,1.45,1.94,3.04,3.05,3,2.15
http://statistics.gov.scot/id/statistical-geography/S12000019,Midlothian,62.91,58.33,32.04,11.11,1.37,2.18,3.5,12.05,23.92,24.51,15.93,2.82,2.1,1.37,0.92,1,0.89,0.6
http://statistics.gov.scot/id/statistical-geography/S12000020,Moray,4.75,4.6,4.48,3.81,2.95,2.16,2.61,2.46,2.29,1.4,1.22,1.17,1.31,1.21,1.45,1.27,1.03,0.84
http://statistics.gov.scot/id/statistical-geography/S12000013,Na h-Eileanan Siar,6.77,8.89,10.84,11.48,11.26,22.71,36.27,35.65,25.64,8.53,8.2,7.27,8.61,12.11,12.71,12.15,8.24,8.29
http://statistics.gov.scot/id/statistical-geography/S12000021,North Ayrshire,0.39,0.52,0.52,0.59,0.73,0.75,1.05,1.14,1.31,2.1,2.18,2.08,0.96,0.79,1.15,1.06,1,0.61
http://statistics.gov.scot/id/statistical-geography/S12000050,North Lanarkshire,2.92,4.37,8.17,11.45,14.14,18.55,24.26,28.59,23.29,17.22,12.73,13.05,11.09,7.8,5.32,4.71,5.37,5.06
http://statistics.gov.scot/id/statistical-geography/S12000023,Orkney Islands,9.17,9.43,9.44,6.63,4.47,1.95,1.38,2.5,3.07,3.44,2.42,1.85,1.2,0.9,0.93,0.75,0.38,0.19
http://statistics.gov.scot/id/statistical-geography/S12000048,Perth and Kinross,2.37,1.62,1.94,6.95,14.54,19.21,19.96,12.6,7.62,1.47,1.57,3.12,5.11,4.55,2.89,0.79,2.07,3.48
http://statistics.gov.scot/id/statistical-geography/S12000038,Renfrewshire,1.17,1.22,1.44,1.56,1.52,1.37,2.4,2.73,2.9,2.12,1.64,1.39,1.48,2.25,2.96,2.63,2.81,2.37
http://statistics.gov.scot/id/statistical-geography/S12000026,Scottish Borders,5.39,5.23,3.51,2.17,3.06,3.63,3.63,3.61,4.41,5.25,7.13,13.72,19.47,21.37,16.97,13.93,12.07,9.03
http://statistics.gov.scot/id/statistical-geography/S12000027,Shetland Islands,17.15,16.14,16.79,18.63,17.6,14.01,10.57,7.55,6.28,6.56,5.85,3.13,0.92,1.05,1,0.7,0.74,0.9
http://statistics.gov.scot/id/statistical-geography/S12000028,South Ayrshire,0.13,0.27,0.51,0.62,0.54,0.47,0.76,1.06,1.69,3.22,3.68,3.07,1.41,0.77,0.91,0.77,0.66,0.51
http://statistics.gov.scot/id/statistical-geography/S12000029,South Lanarkshire,1.91,2.18,3.38,4.23,6.54,11.19,19.42,23.32,18.77,10.97,5.74,5.74,5.6,4.89,4.56,4.3,5.67,5.92
http://statistics.gov.scot/id/statistical-geography/S12000030,Stirling,1.11,0.85,1.91,3.55,4.41,4.5,5.54,10.09,8.95,6.36,0.99,1.43,2.33,2.22,1.87,1.13,2.51,2.54
http://statistics.gov.scot/id/statistical-geography/S12000039,West Dunbartonshire,0.59,6.24,20.84,27.86,25.18,13.25,8.38,7.59,7.93,6.33,4.58,3.23,2.92,3.5,2.66,2.34,3.16,3.76
http://statistics.gov.scot/id/statistical-geography/S12000040,West Lothian,2.82,2.65,1.94,1.36,1.32,1.6,2.25,3.18,16.32,16.66,16.4,1.63,1.32,1.12,1.04,0.74,0.67,0.62
http://statistics.gov.scot/id/statistical-geography/S16000074,Aberdeen Central,2.83,3.57,3.22,2.68,1.72,1.24,1.45,2.06,1.6,1.37,1.01,1.25,1.33,1.03,1.01,0.71,0.63,0.27
http://statistics.gov.scot/id/statistical-geography/S16000075,Aberdeen Donside,2.13,2.32,2.7,2.54,2.37,1.93,2.07,1.82,0.99,0.43,0.35,0.51,0.95,1,1.26,0.91,0.79,0.37
http://statistics.gov.scot/id/statistical-geography/S16000076,Aberdeen South and North Kincardine,3.17,3.48,3.25,2.4,1.68,0.89,1.15,1.43,1.2,0.86,0.81,0.84,1.07,0.7,0.98,0.75,0.8,0.48
http://statistics.gov.scot/id/statistical-geography/S16000077,Aberdeenshire East,3.51,3.68,4.97,5.2,5.47,3.47,3.01,1.81,1.1,0.58,0.86,1.29,1.48,1.33,1.07,0.82,0.61,0.41
http://statistics.gov.scot/id/statistical-geography/S16000078,Aberdeenshire West,2.88,2.65,4,6.6,7.07,5.17,2.74,1.63,1.74,1.77,1.7,1.67,1.37,1.19,1.34,1.28,1,0.35
http://statistics.gov.scot/id/statistical-geography/S16000079,Airdrie and Shotts,1.42,1.84,3.31,4.06,4.33,5.3,7.41,9.73,8.53,6.19,3.69,3.79,3.97,4.68,4.22,3.87,3.55,3.79
http://statistics.gov.scot/id/statistical-geography/S16000080,Almond Valley,3.23,2.89,1.82,1.13,0.99,1.31,1.96,3.29,17.63,17.9,17.53,1.47,1.43,1.1,1.14,0.56,0.53,0.43
http://statistics.gov.scot/id/statistical-geography/S16000081,Angus North and Mearns,2.33,1.85,2.69,5.27,10.27,11.96,12.59,7.21,4.43,1.15,0.85,1.32,1.54,1.51,1.26,1.02,2.84,7.41
http://statistics.gov.scot/id/statistical-geography/S16000082,Angus South,2.01,1.35,1.92,7.35,17.8,25.8,24.46,14.41,5.82,0.84,0.93,1.07,1.27,1.31,1.41,0.85,2.47,6.19
http://statistics.gov.scot/id/statistical-geography/S16000083,Argyll and Bute,5.31,7.28,14.17,18.5,17.04,11.15,8.34,8.18,8.82,8.02,7.47,6.59,10.37,12.97,13.73,9.41,7.24,9.41
http://statistics.gov.scot/id/statistical-geography/S16000084,Ayr,0.14,0.3,0.56,0.56,0.46,0.35,0.73,1.08,1.61,3.15,3.6,3.06,1.44,0.79,0.95,0.81,0.7,0.56
http://statistics.gov.scot/id/statistical-geography/S16000085,Banffshire and Buchan Coast,3.99,4.34,7.25,7.14,6.48,3.24,2.83,2.61,2.41,2.14,1.81,1.55,1.31,0.98,0.94,1.02,0.93,0.77
http://statistics.gov.scot/id/statistical-geography/S16000086,"Caithness, Sutherland and Ross",36.87,38.78,33.62,24.43,16.3,9.46,7.53,4.78,3.88,2.79,2.57,2.97,3.68,3.1,2.32,1.19,1.36,1.53
http://statistics.gov.scot/id/statistical-geography/S16000087,"Carrick, Cumnock and Doon Valley",0.14,0.24,0.53,0.61,0.74,0.55,0.73,1,1.77,3.86,4,3.48,1.28,0.96,0.78,0.59,0.32,0.34
http://statistics.gov.scot/id/statistical-geography/S16000088,Clackmannanshire and Dunblane,1.38,1.19,1.99,3.3,4.68,4.83,6.43,10.66,9.6,6.6,0.67,0.87,1.66,1.82,1.6,0.86,2.13,2.39
http://statistics.gov.scot/id/statistical-geography/S16000089,Clydebank and Milngavie,0.53,1.46,3.57,5.99,6.85,6.5,6.2,6.21,7.15,6.77,6.1,4.73,3.5,3.39,2.4,2.08,4.6,6.42
http://statistics.gov.scot/id/statistical-geography/S16000090,Clydesdale,3.75,3.19,2.28,2.5,2.41,2.68,4.73,7.32,8.06,7.18,5,4.05,3.79,4.68,6.05,7,7.7,8.01
http://statistics.gov.scot/id/statistical-geography/S16000091,Coatbridge and Chryston,4.59,6.45,11.88,16.48,20.62,27.41,36.7,41.82,30.79,18.49,9.06,10.12,9.93,8.08,7.02,7.22,8.28,7.33
http://statistics.gov.scot/id/statistical-geography/S16000092,Cowdenbeath,2.92,2.61,2.23,1.96,1.72,0.97,0.67,0.76,1.12,1.1,1.2,1.05,1.33,1.74,2.33,2.98,2.61,1.73
http://statistics.gov.scot/id/statistical-geography/S16000093,Cumbernauld and Kilsyth,5.75,10.81,21.36,30.38,37.29,50.31,65.2,74.93,63.82,53.08,49.36,50.24,39.44,23.63,11.41,9.18,10.77,10.14
http://statistics.gov.scot/id/statistical-geography/S16000094,Cunninghame North,0.5,0.7,0.64,0.84,0.89,0.98,1.15,1.35,1.42,1.97,2.11,2.12,1.24,1.09,1.82,1.79,1.65,0.72
http://statistics.gov.scot/id/statistical-geography/S16000095,Cunninghame South,0.28,0.34,0.39,0.35,0.57,0.55,0.96,0.95,1.22,2.21,2.24,2.04,0.73,0.53,0.59,0.49,0.5,0.52
http://statistics.gov.scot/id/statistical-geography/S16000096,Dumbarton,0.75,11.12,37.26,46.25,40.33,17.96,10.44,9.41,9.87,7.63,4.6,3.06,3.66,4.69,3.46,2.72,2.62,2.6
http://statistics.gov.scot/id/statistical-geography/S16000097,Dumfriesshire,1.14,1.06,6.07,6.35,6.51,4.71,5.26,5.99,4.6,3.63,2.83,1.88,2.3,2.08,1.65,1.04,0.98,1.76
http://statistics.gov.scot/id/statistical-geography/S16000098,Dundee City East,1.14,1.11,1.72,8.24,23.53,35.94,31.82,16.3,5.46,1.24,1.38,1.49,1.69,1.6,1.39,1.11,4.57,13.9
http://statistics.gov.scot/id/statistical-geography/S16000099,Dundee City West,0.96,0.83,1.2,8.62,23.84,34.22,31.66,15.67,6.59,1.39,1.44,1.57,1.97,1.83,1.69,1.45,4.32,14
http://statistics.gov.scot/id/statistical-geography/S16000100,Dunfermline,2.83,2.48,1.89,1.78,1.94,1.67,1.38,1.23,1.45,1.52,1.56,1.42,1.51,1.69,2.22,2.72,2.68,1.99
http://statistics.gov.scot/id/statistical-geography/S16000101,East Kilbride,1.08,1.71,3.18,3.5,4.58,8.28,14.04,17.37,13.81,8.43,4.56,4.55,4.41,3.75,3.08,2.34,3.3,3.61
http://statistics.gov.scot/id/statistical-geography/S16000102,East Lothian,51.09,47.89,20.92,4.26,1.18,1.54,2.63,10.79,19.55,20.85,12.75,3.35,2.7,2.03,1.63,1.31,1.16,0.91
http://statistics.gov.scot/id/statistical-geography/S16000103,Eastwood,1.17,1.57,2.8,4.1,5.15,6.46,9.92,10.39,8.41,4.95,4.17,4.84,3.83,3.36,2.79,2.31,4.15,5.27
http://statistics.gov.scot/id/statistical-geography/S16000104,Edinburgh Central,53.09,52.33,28.61,10.39,1.85,1.99,4.15,17.08,30.95,25.88,15.52,1.75,1.17,0.62,0.4,0.44,0.52,0.48
http://statistics.gov.scot/id/statistical-geography/S16000105,Edinburgh Eastern,54.22,53.38,25.87,7.61,1.55,2.45,3.23,13.5,25.3,25.2,15.15,1.47,1.06,0.8,0.78,0.53,0.43,0.34
http://statistics.gov.scot/id/statistical-geography/S16000106,Edinburgh Northern and Leith,53.62,50.72,24.29,6.38,1.76,1.67,3.4,15.89,28.47,25.34,14.01,1.16,0.65,0.58,0.62,0.62,0.58,0.54
http://statistics.gov.scot/id/statistical-geography/S16000107,Edinburgh Pentlands,51.43,46.14,24.51,10.16,1.53,2.55,3.61,10.92,21.93,21.43,13.37,1.1,0.88,0.72,0.64,0.45,0.38,0.47
http://statistics.gov.scot/id/statistical-geography/S16000108,Edinburgh Southern,52.44,53.3,26.87,10.82,2.26,3.2,4.73,14.02,27.14,24.14,15.07,1.04,0.99,0.68,0.7,0.48,0.41,0.21
http://statistics.gov.scot/id/statistical-geography/S16000109,Edinburgh Western,40.78,39.3,20.82,7.39,1.97,2.01,3.07,8.56,19.78,19.33,13.77,1.37,1.09,0.55,0.36,0.3,0.22,0.27
http://statistics.gov.scot/id/statistical-geography/S16000111,"Ettrick, Roxburgh and Berwickshire",4.05,3.72,3.06,1.82,3.29,3.8,4.02,3.71,4.26,4.77,6.37,12.73,18.95,21.03,16.85,13.19,11.16,8.03
http://statistics.gov.scot/id/statistical-geography/S16000112,Falkirk East,2.78,2.85,3.35,3.87,3.72,3.48,4.22,9,10.18,11.02,6.86,5.48,4.41,3.41,3.29,2.31,4.23,4.01
http://statistics.gov.scot/id/statistical-geography/S16000113,Falkirk West,2.14,2.66,3.71,4.31,4.29,4.17,6.15,12.07,10.94,8.23,1.38,1.28,1.58,1.6,1.53,1.46,3.09,2.83
http://statistics.gov.scot/id/statistical-geography/S16000114,Galloway and West Dumfries,2.34,1.61,7.49,7.55,8.35,6.2,7.16,8.3,5.65,4.57,2.7,2.18,1.9,2.18,1.95,1.39,1.27,2.44
http://statistics.gov.scot/id/statistical-geography/S16000115,Glasgow Anniesland,0.89,0.96,2.34,4.97,6.83,7.62,7.88,7.91,9.85,9.87,9.39,6.98,5.03,3.95,2.88,2.58,5.29,6.04
http://statistics.gov.scot/id/statistical-geography/S16000116,Glasgow Cathcart,2.1,2.82,4.41,6.28,8.77,15.35,24.32,28.01,20.84,12.64,8.38,9.82,8.48,6.2,4.08,3.1,5.65,6.75
http://statistics.gov.scot/id/statistical-geography/S16000117,Glasgow Kelvin,1.42,2.31,4.49,7.46,10.07,12.69,15.54,15.95,15.97,16.42,18.07,18.25,13.6,9.19,5.04,4.1,5.93,6.81
http://statistics.gov.scot/id/statistical-geography/S16000118,Glasgow Maryhill and Springburn,6.67,6.52,11.8,17.37,25.17,35.79,48.9,53.21,39.82,27.51,22.67,24.01,19.73,12.56,7.78,5.95,7.8,7.78
http://statistics.gov.scot/id/statistical-geography/S16000119,Glasgow Pollok,1.24,1.2,1.83,2.56,2.96,3.31,4.89,5.19,4.87,3.37,3.09,3.2,2.7,2.4,2.3,2.05,4.26,5.4
http://statistics.gov.scot/id/statistical-geography/S16000147,Glasgow Provan,8.67,10,15.68,21.7,32.14,48.54,70.71,78.2,57.66,33.2,17.78,17.98,16.35,11.53,8.46,6.81,7.55,7.36
http://statistics.gov.scot/id/statistical-geography/S16000121,Glasgow Shettleston,6.81,9.9,16.41,22.14,30.94,48.15,69.56,78.9,57.67,33.43,17.99,19.48,18.23,11.71,7.59,6.09,7.63,7.47
http://statistics.gov.scot/id/statistical-geography/S16000122,Glasgow Southside,2.66,3.57,5.77,8.47,11.48,14.65,19.79,21.38,16.7,11.84,9.27,10.72,8.35,6.21,3.69,3.55,5.38,6.73
http://statistics.gov.scot/id/statistical-geography/S16000123,Greenock and Inverclyde,1.7,2.11,1.95,2.52,2.57,3.16,3.36,3.83,4.02,4.7,3.86,2.66,1.39,1.95,3.11,3.2,3.1,2.19
http://statistics.gov.scot/id/statistical-geography/S16000124,"Hamilton, Larkhall and Stonehouse",1.26,1.31,2.55,2.78,3.42,3.45,6.87,8.46,7.67,4.37,2.04,2.04,2.5,2.75,2.98,2.76,2.71,2.32
http://statistics.gov.scot/id/statistical-geography/S16000125,Inverness and Nairn,56.68,60.45,49.17,30.12,11.24,2.54,2.33,2,2.01,1.18,0.83,0.53,0.99,1.47,1.55,1.24,1.18,1.05
http://statistics.gov.scot/id/statistical-geography/S16000126,Kilmarnock and Irvine Valley,0.21,0.34,0.33,0.41,0.28,0.32,1.01,1.37,1.93,3.32,3.81,3.33,1.38,0.58,0.55,0.59,0.69,0.72
http://statistics.gov.scot/id/statistical-geography/S16000127,Kirkcaldy,0.64,0.88,0.91,0.84,0.65,0.54,0.62,0.48,0.7,0.82,0.9,0.73,0.62,0.69,0.75,1.14,1.48,1.34
http://statistics.gov.scot/id/statistical-geography/S16000128,Linlithgow,2.3,2.33,2.08,1.62,1.7,1.91,2.53,3.07,15.06,15.47,15.32,1.78,1.22,1.14,0.94,0.91,0.78,0.77
http://statistics.gov.scot/id/statistical-geography/S16000129,Mid Fife and Glenrothes,0.58,0.8,0.79,1.12,0.99,0.89,0.72,0.69,0.55,0.48,0.31,0.49,0.54,0.64,0.7,0.82,1.25,1.31
http://statistics.gov.scot/id/statistical-geography/S16000130,Midlothian North and Musselburgh,57.79,54.19,27.45,8.42,1.51,1.84,3.41,11.75,22.78,22.67,14.24,2.32,2,1.42,0.96,0.82,0.65,0.45
http://statistics.gov.scot/id/statistical-geography/S16000131,"Midlothian South, Tweeddale and Lauderdale",34.49,31.32,17.65,7.08,2.15,3.05,3.29,7.06,12.61,13.57,11.61,10.27,12.73,13.03,9.6,8.29,7.54,5.86
http://statistics.gov.scot/id/statistical-geography/S16000132,Moray,4.94,4.64,4.32,3.63,2.87,2.13,2.76,2.51,2.31,1.19,1.12,1.06,1.18,1.06,1.36,1.23,1.04,0.89
http://statistics.gov.scot/id/statistical-geography/S16000133,Motherwell and Wishaw,1.83,1.38,1.43,1.51,1.98,1.89,3.41,5.9,5.67,4.34,1.77,1.71,2.28,2.22,2.33,1.69,2,1.66
http://statistics.gov.scot/id/statistical-geography/S16000110,Na h-Eileanan an Iar,6.77,8.89,10.84,11.48,11.26,22.71,36.27,35.65,25.64,8.53,8.2,7.27,8.61,12.11,12.71,12.15,8.24,8.29
http://statistics.gov.scot/id/statistical-geography/S16000134,North East Fife,1.15,1.47,1.69,5.51,13.41,18.76,17.03,8.78,4.01,0.84,1.08,1.04,1.21,1.28,1.54,1.15,4.88,17.9
http://statistics.gov.scot/id/statistical-geography/S16000135,Orkney Islands,9.17,9.43,9.44,6.63,4.47,1.95,1.38,2.5,3.07,3.44,2.42,1.85,1.2,0.9,0.93,0.75,0.38,0.19
http://statistics.gov.scot/id/statistical-geography/S16000136,Paisley,1.2,1.32,1.35,1.35,1.39,1.15,1.92,2.07,2.41,1.85,1.6,1.27,1.47,2.55,3.24,2.89,2.45,1.87
http://statistics.gov.scot/id/statistical-geography/S16000137,Perthshire North,2.05,1.5,1.72,7.63,17.29,22.35,22.37,12.78,7.6,1.44,1.77,3.22,5.4,5.11,3.27,0.92,2.15,4.37
http://statistics.gov.scot/id/statistical-geography/S16000138,Perthshire South and Kinross-shire,2.61,1.71,2.12,6.4,12.24,16.52,17.84,12.45,7.64,1.5,1.38,3.03,4.86,4.05,2.56,0.67,2.01,2.72
http://statistics.gov.scot/id/statistical-geography/S16000139,Renfrewshire North and West,0.91,1.17,1.54,1.74,1.79,1.82,3.1,3.47,3.61,2.72,2.05,1.68,1.53,1.72,2.41,1.87,3.16,2.9
http://statistics.gov.scot/id/statistical-geography/S16000140,Renfrewshire South,1.37,1.15,1.51,1.66,1.63,1.24,2.15,2.77,2.85,2.02,1.18,1.34,1.84,2.73,3.14,2.67,2.55,2.33
http://statistics.gov.scot/id/statistical-geography/S16000141,Rutherglen,1.81,2.52,5.09,7.49,14.57,28.52,48.49,55.98,42.23,22.42,10.86,11.47,10.63,7.7,5.97,5.1,8.87,9.61
http://statistics.gov.scot/id/statistical-geography/S16000142,Shetland Islands,17.15,16.14,16.79,18.63,17.6,14.01,10.57,7.55,6.28,6.56,5.85,3.13,0.92,1.05,1,0.7,0.74,0.9
http://statistics.gov.scot/id/statistical-geography/S16000143,"Skye, Lochaber and Badenoch",57.41,61.94,50.96,34.84,17.6,9.3,6.76,4.21,2.98,1.43,1.46,1.4,1.88,1.79,1.64,1.03,1.4,1.52
http://statistics.gov.scot/id/statistical-geography/S16000144,Stirling,1.21,0.9,1.97,3.85,4.59,4.59,5.35,10.16,9.01,6.37,1.05,1.44,2.37,2.18,1.88,1.22,2.44,2.42
http://statistics.gov.scot/id/statistical-geography/S16000148,Strathkelvin and Bearsden,7.7,5.43,8.5,12.97,22.69,38.82,58.02,64.17,47.5,28.33,17.75,17.9,16.69,11.4,7.75,4.87,6.55,7.15
http://statistics.gov.scot/id/statistical-geography/S16000146,Uddingston and Bellshill,1.05,1.56,3.03,3.85,4.51,5.22,8.06,11,9.41,6.27,2.86,3.04,3.52,3.35,2.97,2.91,3.44,3.58
http://statistics.gov.scot/id/statistical-geography/S08000015,Ayrshire and Arran,0.25,0.38,0.49,0.55,0.57,0.54,0.92,1.15,1.6,2.93,3.19,2.84,1.22,0.77,0.89,0.8,0.72,0.57
http://statistics.gov.scot/id/statistical-geography/S08000016,Borders,5.39,5.23,3.51,2.17,3.06,3.63,3.63,3.61,4.41,5.25,7.13,13.72,19.47,21.37,16.97,13.93,12.07,9.03
http://statistics.gov.scot/id/statistical-geography/S08000017,Dumfries and Galloway,1.75,1.34,6.79,6.96,7.44,5.47,6.2,7.15,5.11,4.1,2.76,2.03,2.1,2.13,1.8,1.22,1.12,2.1
http://statistics.gov.scot/id/statistical-geography/S08000029,Fife,1.64,1.66,1.5,2.1,3.24,3.69,3.34,1.99,1.43,0.97,1.02,0.94,1.03,1.2,1.51,1.82,2.43,3.86
http://statistics.gov.scot/id/statistical-geography/S08000019,Forth Valley,1.91,1.95,2.8,3.86,4.29,4.22,5.5,10.49,10.01,8.21,2.62,2.35,2.54,2.27,2.11,1.51,3.03,2.96
http://statistics.gov.scot/id/statistical-geography/S08000020,Grampian,3.36,3.48,4.17,4.2,3.9,2.65,2.47,2.12,1.67,1.17,1.07,1.16,1.25,1.06,1.15,0.96,0.87,0.6
http://statistics.gov.scot/id/statistical-geography/S08000031,Greater Glasgow and Clyde,2.97,3.83,7.01,9.92,12.85,16.67,22.74,25.22,20.16,13.64,9.8,9.92,8.41,6.24,4.5,3.67,5.1,5.51
http://statistics.gov.scot/id/statistical-geography/S08000022,Highland,38.47,42.32,38.99,29.22,17.14,8.1,6.04,4.62,4.28,3.17,2.68,2.47,3.55,4.09,3.94,2.68,2.43,2.86
http://statistics.gov.scot/id/statistical-geography/S08000032,Lanarkshire,2.46,3.38,6.03,8.22,10.73,15.21,22.07,26.25,21.3,14.4,9.49,9.63,8.55,6.44,4.96,4.52,5.51,5.49
http://statistics.gov.scot/id/statistical-geography/S08000024,Lothian,41.21,39.01,19.77,6.67,1.58,2.03,3.19,10.47,22.83,22.01,14.86,1.68,1.28,0.94,0.8,0.67,0.6,0.51
http://statistics.gov.scot/id/statistical-geography/S08000025,Orkney,9.17,9.43,9.44,6.63,4.47,1.95,1.38,2.5,3.07,3.44,2.42,1.85,1.2,0.9,0.93,0.75,0.38,0.19
http://statistics.gov.scot/id/statistical-geography/S08000026,Shetland,17.15,16.14,16.79,18.63,17.6,14.01,10.57,7.55,6.28,6.56,5.85,3.13,0.92,1.05,1,0.7,0.74,0.9
http://statistics.gov.scot/id/statistical-geography/S08000030,Tayside,1.71,1.3,1.79,7.56,18.67,26.24,25.04,13.84,6.42,1.27,1.31,1.93,2.74,2.53,1.91,1,3.24,8.85
http://statistics.gov.scot/id/statistical-geography/S08000028,Western Isles,6.77,8.89,10.84,11.48,11.26,22.71,36.27,35.65,25.64,8.53,8.2,7.27,8.61,12.11,12.71,12.15,8.24,8.29
http://statistics.gov.scot/id/statistical-geography/S13002537,Abbey,1.32,1.21,6.17,6.23,7.09,8.63,9.06,8.87,4.24,2.8,1.9,0.8,0.4,0.45,0,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002884,Abbey,"","","","","","","","","","","","","","","",0,0.93,1.54
http://statistics.gov.scot/id/statistical-geography/S13002503,"Aboyne, Upper Deeside and Donside",1.81,1.1,5.95,13.6,19.22,13.13,6.4,0.71,1.46,2.25,2.02,2.65,1.43,1.35,0,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002862,"Aboyne, Upper Deeside and Donside","","","","","","","","","","","","","","","",0,0,0.0
http://statistics.gov.scot/id/statistical-geography/S13002715,"Abronhill, Kildrum and the Village",6.34,10.45,25.54,34.42,42.96,54.48,68.72,79.22,66.49,55.53,50.29,52.6,42.15,25.33,9.72,"","",""
http://statistics.gov.scot/id/statistical-geography/S13002674,Aird and Loch Ness,65.29,73.22,61.2,37.7,13.44,3.94,3.2,1.64,2.11,1.65,1.23,1.24,2.64,2.6,1.68,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003001,Aird and Loch Ness,"","","","","","","","","","","","","","","",0.85,2.24,2.84
http://statistics.gov.scot/id/statistical-geography/S13002719,Airdrie Central,1.33,1.55,3.37,3.72,4.63,5.79,9.07,11.33,9.57,7.18,4.1,4.19,3.16,3.1,2.67,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003050,Airdrie Central,"","","","","","","","","","","","","","","",2.44,3.04,2.19
http://statistics.gov.scot/id/statistical-geography/S13002718,Airdrie North,0.94,1.9,3.7,5.18,4.96,6.8,8.8,11.49,8.53,5.3,2.44,3.22,3.95,4.94,3.76,"","",""
http://statistics.gov.scot/id/statistical-geography/S13003049,Airdrie North,"","","","","","","","","","","","","","","",3.12,1.7,1.84
http://statistics.gov.scot/id/statistical-geography/S13002722,Airdrie South,1.43,2.33,3.82,4.63,4.75,4.96,7.09,9.81,9.08,6.2,3.73,3.4,3.67,4.18,3.61,"","",""
