Reference,Area,2000-2002,2001-2003,2002-2004,2003-2005,2004-2006,2005-2007,2006-2008,2007-2009,2008-2010,2009-2011,2010-2012,2011-2013,2012-2014,2013-2015,2014-2016,2015-2017,2016-2018,2017-2019
http://statistics.gov.scot/id/statistical-geography/S01007318,Greater Lochgilphead - 04,"","","","","","","","","","","","",3,2,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007319,Greater Lochgilphead - 05,"","","","","","","","","","","","",2,2,2,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008519,Greenbank and The Braids - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008520,Greenbank and The Braids - 02,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008521,Greenbank and The Braids - 03,"","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008522,Greenbank and The Braids - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01008523,Greenbank and The Braids - 05,"","","","","","","","","","","","",1,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011606,Greenend and Carnbroe - 01,"","","","","","","","","","","","",4,3,3,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01011607,Greenend and Carnbroe - 02,"","","","","","","","","","","","",2,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01011608,Greenend and Carnbroe - 03,"","","","","","","","","","","","",4,4,4,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01011609,Greenend and Carnbroe - 04,"","","","","","","","","","","","",1,2,3,3,3,1
http://statistics.gov.scot/id/statistical-geography/S01011610,Greenend and Carnbroe - 05,"","","","","","","","","","","","",1,0,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01011611,Greenend and Carnbroe - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011612,Greenend and Carnbroe - 07,"","","","","","","","","","","","",4,2,2,2,2,1
http://statistics.gov.scot/id/statistical-geography/S01011734,Greenfaulds - 01,"","","","","","","","","","","","",3,2,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01011735,Greenfaulds - 02,"","","","","","","","","","","","",5,1,0,1,2,2
http://statistics.gov.scot/id/statistical-geography/S01011736,Greenfaulds - 03,"","","","","","","","","","","","",7,5,3,4,2,3
http://statistics.gov.scot/id/statistical-geography/S01011737,Greenfaulds - 04,"","","","","","","","","","","","",8,5,3,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01011738,Greenfaulds - 05,"","","","","","","","","","","","",14,10,2,2,1,0
http://statistics.gov.scot/id/statistical-geography/S01010131,Greenfield - 01,"","","","","","","","","","","","",3,2,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010132,Greenfield - 02,"","","","","","","","","","","","",3,3,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01010133,Greenfield - 03,"","","","","","","","","","","","",2,1,2,2,4,3
http://statistics.gov.scot/id/statistical-geography/S01010134,Greenfield - 04,"","","","","","","","","","","","",8,7,3,2,4,3
http://statistics.gov.scot/id/statistical-geography/S01010135,Greenfield - 05,"","","","","","","","","","","","",0,2,2,2,1,1
http://statistics.gov.scot/id/statistical-geography/S01010136,Greenfield - 06,"","","","","","","","","","","","",5,3,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01012975,Greenhills - 01,"","","","","","","","","","","","",0,0,1,1,2,1
http://statistics.gov.scot/id/statistical-geography/S01012976,Greenhills - 02,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012977,Greenhills - 03,"","","","","","","","","","","","",4,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012978,Greenhills - 04,"","","","","","","","","","","","",1,1,1,1,2,2
http://statistics.gov.scot/id/statistical-geography/S01012979,Greenhills - 05,"","","","","","","","","","","","",0,0,0,0,2,2
http://statistics.gov.scot/id/statistical-geography/S01012300,Greenlaw,"","","","","","","","","","","","",4,3,3,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01010898,Greenock East - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010899,Greenock East - 02,"","","","","","","","","","","","",0,0,1,2,1,0
http://statistics.gov.scot/id/statistical-geography/S01010900,Greenock East - 03,"","","","","","","","","","","","",0,0,1,1,2,1
http://statistics.gov.scot/id/statistical-geography/S01010901,Greenock East - 04,"","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010902,Greenock East - 05,"","","","","","","","","","","","",1,3,3,2,0,0
http://statistics.gov.scot/id/statistical-geography/S01010903,Greenock East - 06,"","","","","","","","","","","","",0,0,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01010904,Greenock East - 07,"","","","","","","","","","","","",2,2,3,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01010905,Greenock East - 08,"","","","","","","","","","","","",0,0,0,0,1,2
http://statistics.gov.scot/id/statistical-geography/S01010906,Greenock East - 09,"","","","","","","","","","","","",0,0,0,0,2,2
http://statistics.gov.scot/id/statistical-geography/S01010890,Greenock Town Centre and East Central - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010891,Greenock Town Centre and East Central - 02,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01010892,Greenock Town Centre and East Central - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010893,Greenock Town Centre and East Central - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010894,Greenock Town Centre and East Central - 05,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010895,Greenock Town Centre and East Central - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010896,Greenock Town Centre and East Central - 07,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010897,Greenock Town Centre and East Central - 08,"","","","","","","","","","","","",1,2,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01010884,Greenock Upper Central - 01,"","","","","","","","","","","","",2,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010885,Greenock Upper Central - 02,"","","","","","","","","","","","",0,1,2,2,1,0
http://statistics.gov.scot/id/statistical-geography/S01010886,Greenock Upper Central - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010887,Greenock Upper Central - 04,"","","","","","","","","","","","",0,0,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01010888,Greenock Upper Central - 05,"","","","","","","","","","","","",0,1,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01010889,Greenock Upper Central - 06,"","","","","","","","","","","","",0,0,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01010870,Greenock West and Central - 01,"","","","","","","","","","","","",2,1,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01010871,Greenock West and Central - 02,"","","","","","","","","","","","",0,0,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01010872,Greenock West and Central - 03,"","","","","","","","","","","","",0,0,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01010873,Greenock West and Central - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010874,Greenock West and Central - 05,"","","","","","","","","","","","",0,0,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01010875,Greenock West and Central - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010876,Greenock West and Central - 07,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01010877,Greenock West and Central - 08,"","","","","","","","","","","","",1,3,3,2,1,0
http://statistics.gov.scot/id/statistical-geography/S01007676,Gretna - 01,"","","","","","","","","","","","",1,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007677,Gretna - 02,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007678,Gretna - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007679,Gretna - 04,"","","","","","","","","","","","",2,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007680,Gretna - 05,"","","","","","","","","","","","",0,1,1,1,0,1
http://statistics.gov.scot/id/statistical-geography/S01007681,Gretna - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009738,Guardbridge,"","","","","","","","","","","","",0,0,0,0,1,2
http://statistics.gov.scot/id/statistical-geography/S01011956,"Guildtown, Balbeggie and St Madoes - 01","","","","","","","","","","","","",1,1,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01011957,"Guildtown, Balbeggie and St Madoes - 02","","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011958,"Guildtown, Balbeggie and St Madoes - 03","","","","","","","","","","","","",3,3,1,0,1,2
http://statistics.gov.scot/id/statistical-geography/S01011959,"Guildtown, Balbeggie and St Madoes - 04","","","","","","","","","","","","",1,1,0,0,0,2
http://statistics.gov.scot/id/statistical-geography/S01012953,Hairmyres and Westwood West - 01,"","","","","","","","","","","","",1,1,1,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01012954,Hairmyres and Westwood West - 02,"","","","","","","","","","","","",2,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012955,Hairmyres and Westwood West - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012956,Hairmyres and Westwood West - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012957,Hairmyres and Westwood West - 05,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01009404,Halbeath,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01012814,"Halfway, Hallside and Drumsagard - 01","","","","","","","","","","","","",7,2,0,0,3,3
http://statistics.gov.scot/id/statistical-geography/S01012815,"Halfway, Hallside and Drumsagard - 02","","","","","","","","","","","","",8,4,4,2,6,5
http://statistics.gov.scot/id/statistical-geography/S01012816,"Halfway, Hallside and Drumsagard - 03","","","","","","","","","","","","",5,2,1,1,2,1
http://statistics.gov.scot/id/statistical-geography/S01012817,"Halfway, Hallside and Drumsagard - 04","","","","","","","","","","","","",5,1,0,0,2,2
http://statistics.gov.scot/id/statistical-geography/S01012818,"Halfway, Hallside and Drumsagard - 05","","","","","","","","","","","","",1,1,1,1,2,3
http://statistics.gov.scot/id/statistical-geography/S01012819,"Halfway, Hallside and Drumsagard - 06","","","","","","","","","","","","",3,3,4,2,3,3
http://statistics.gov.scot/id/statistical-geography/S01012820,"Halfway, Hallside and Drumsagard - 07","","","","","","","","","","","","",7,5,6,5,18,19
http://statistics.gov.scot/id/statistical-geography/S01009177,Hallglen and Glen Village - 01,"","","","","","","","","","","","",0,2,2,2,0,0
http://statistics.gov.scot/id/statistical-geography/S01009178,Hallglen and Glen Village - 02,"","","","","","","","","","","","",1,1,0,1,3,3
http://statistics.gov.scot/id/statistical-geography/S01009179,Hallglen and Glen Village - 03,"","","","","","","","","","","","",1,2,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01009180,Hallglen and Glen Village - 04,"","","","","","","","","","","","",2,1,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01009729,Hallow Hill,"","","","","","","","","","","","",0,0,0,0,0,2
http://statistics.gov.scot/id/statistical-geography/S01009728,Hallow Hill South,"","","","","","","","","","","","",0,0,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01012716,Hamilton Centre and Low Parks - 01,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01012717,Hamilton Centre and Low Parks - 02,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01012718,Hamilton Centre and Low Parks - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012719,Hamilton Centre and Low Parks - 04,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01012720,Hamilton Centre and Low Parks - 05,"","","","","","","","","","","","",0,1,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01006641,Hanover North - 01,"","","","","","","","","","","","",0,1,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01006642,Hanover North - 02,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006643,Hanover North - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006644,Hanover North - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006637,Hanover South - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006638,Hanover South - 02,"","","","","","","","","","","","",1,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006639,Hanover South - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006640,Hanover South - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012665,Hareleeshill - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012666,Hareleeshill - 02,"","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012667,Hareleeshill - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012668,Hareleeshill - 04,"","","","","","","","","","","","",0,0,1,1,2,1
http://statistics.gov.scot/id/statistical-geography/S01012669,Hareleeshill - 05,"","","","","","","","","","","","",1,1,2,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012670,Hareleeshill - 06,"","","","","","","","","","","","",0,0,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01008149,Harestanes - 01,"","","","","","","","","","","","",6,5,3,3,2,2
http://statistics.gov.scot/id/statistical-geography/S01008150,Harestanes - 02,"","","","","","","","","","","","",5,1,0,1,2,2
http://statistics.gov.scot/id/statistical-geography/S01008151,Harestanes - 03,"","","","","","","","","","","","",4,1,0,1,3,3
http://statistics.gov.scot/id/statistical-geography/S01008152,Harestanes - 04,"","","","","","","","","","","","",1,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01009023,Harris - 01,"","","","","","","","","","","","",3,4,4,3,1,0
http://statistics.gov.scot/id/statistical-geography/S01009024,Harris - 02,"","","","","","","","","","","","",1,1,1,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01011439,Harthill and Salsburgh - 01,"","","","","","","","","","","","",1,1,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01011440,Harthill and Salsburgh - 02,"","","","","","","","","","","","",4,5,3,3,2,3
http://statistics.gov.scot/id/statistical-geography/S01011441,Harthill and Salsburgh - 03,"","","","","","","","","","","","",5,5,7,7,9,11
http://statistics.gov.scot/id/statistical-geography/S01011442,Harthill and Salsburgh - 04,"","","","","","","","","","","","",6,4,4,4,7,7
http://statistics.gov.scot/id/statistical-geography/S01011443,Harthill and Salsburgh - 05,"","","","","","","","","","","","",1,3,3,3,2,5
http://statistics.gov.scot/id/statistical-geography/S01011444,Harthill and Salsburgh - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011445,Harthill and Salsburgh - 07,"","","","","","","","","","","","",2,2,3,1,2,1
http://statistics.gov.scot/id/statistical-geography/S01011446,Harthill and Salsburgh - 08,"","","","","","","","","","","","",2,2,1,1,0,1
http://statistics.gov.scot/id/statistical-geography/S01011525,Hattonrigg - 01,"","","","","","","","","","","","",1,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011526,Hattonrigg - 02,"","","","","","","","","","","","",3,1,1,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01011527,Hattonrigg - 03,"","","","","","","","","","","","",2,2,2,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01012360,Hawick - Burnfoot - Central,"","","","","","","","","","","","",13,12,9,6,4,2
http://statistics.gov.scot/id/statistical-geography/S01012362,Hawick - Burnfoot - North,"","","","","","","","","","","","",13,12,11,4,3,3
http://statistics.gov.scot/id/statistical-geography/S01012359,Hawick - Burnfoot - South East,"","","","","","","","","","","","",6,7,4,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01012361,Hawick - Burnfoot - West,"","","","","","","","","","","","",5,4,3,6,6,4
http://statistics.gov.scot/id/statistical-geography/S01012370,Hawick Central - Drumlanrig,"","","","","","","","","","","","",7,7,6,3,4,2
http://statistics.gov.scot/id/statistical-geography/S01012365,Hawick Central - Millers Knowes,"","","","","","","","","","","","",2,4,4,4,2,1
http://statistics.gov.scot/id/statistical-geography/S01012366,Hawick Central - Town Centre,"","","","","","","","","","","","",5,5,5,2,2,0
http://statistics.gov.scot/id/statistical-geography/S01012364,Hawick Central - Trinity,"","","","","","","","","","","","",7,8,3,4,4,4
http://statistics.gov.scot/id/statistical-geography/S01012367,Hawick Central - Weensland,"","","","","","","","","","","","",4,2,2,2,4,4
http://statistics.gov.scot/id/statistical-geography/S01012363,Hawick Central - Wellogate,"","","","","","","","","","","","",5,5,7,4,6,3
http://statistics.gov.scot/id/statistical-geography/S01012372,Hawick North - Commercial Road,"","","","","","","","","","","","",4,7,7,6,3,1
http://statistics.gov.scot/id/statistical-geography/S01012375,Hawick North - Silverbuthall,"","","","","","","","","","","","",5,7,6,5,3,3
http://statistics.gov.scot/id/statistical-geography/S01012374,Hawick North - Stirtches,"","","","","","","","","","","","",5,6,3,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01012373,Hawick North - Wilton Hill,"","","","","","","","","","","","",5,6,3,2,0,1
http://statistics.gov.scot/id/statistical-geography/S01012371,Hawick West End - Crumhaugh,"","","","","","","","","","","","",3,4,4,3,2,0
http://statistics.gov.scot/id/statistical-geography/S01012369,Hawick West End - Crumhaughill and Parkdaill,"","","","","","","","","","","","",4,6,4,4,4,4
http://statistics.gov.scot/id/statistical-geography/S01012368,Hawick West End - Wilton Dean,"","","","","","","","","","","","",2,4,2,2,0,0
http://statistics.gov.scot/id/statistical-geography/S01009523,Hayfield North,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01009525,Hayfield South,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012632,Hazelbank and Kirkfieldbank - 01,"","","","","","","","","","","","",1,2,1,1,0,1
http://statistics.gov.scot/id/statistical-geography/S01012633,Hazelbank and Kirkfieldbank - 02,"","","","","","","","","","","","",0,2,2,2,1,2
http://statistics.gov.scot/id/statistical-geography/S01012634,Hazelbank and Kirkfieldbank - 03,"","","","","","","","","","","","",1,1,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01012635,Hazelbank and Kirkfieldbank - 04,"","","","","","","","","","","","",0,0,0,1,2,2
http://statistics.gov.scot/id/statistical-geography/S01012636,Hazelbank and Kirkfieldbank - 05,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006547,Hazlehead - 01,"","","","","","","","","","","","",1,1,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01006548,Hazlehead - 02,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006549,Hazlehead - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006550,Hazlehead - 04,"","","","","","","","","","","","",1,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006551,Hazlehead - 05,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006552,Hazlehead - 06,"","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009067,Head of Muir and Dennyloanhead - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009068,Head of Muir and Dennyloanhead - 02,"","","","","","","","","","","","",0,2,2,2,0,0
http://statistics.gov.scot/id/statistical-geography/S01009069,Head of Muir and Dennyloanhead - 03,"","","","","","","","","","","","",0,0,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01009070,Head of Muir and Dennyloanhead - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009305,Headwell Central,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01009302,Headwell East,"","","","","","","","","","","","",0,2,2,2,0,0
http://statistics.gov.scot/id/statistical-geography/S01009304,Headwell North,"","","","","","","","","","","","",0,0,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01009306,Headwell South West,"","","","","","","","","","","","",3,3,3,3,2,1
http://statistics.gov.scot/id/statistical-geography/S01012512,Heathfield - 01,"","","","","","","","","","","","",0,1,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01012513,Heathfield - 02,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012514,Heathfield - 03,"","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012515,Heathfield - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012516,Heathfield - 05,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01012517,Heathfield - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007622,Heathhall - 01,"","","","","","","","","","","","",0,0,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01007623,Heathhall - 02,"","","","","","","","","","","","",2,2,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007624,Heathhall - 03,"","","","","","","","","","","","",0,0,0,2,2,3
http://statistics.gov.scot/id/statistical-geography/S01007625,Heathhall - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007626,Heathhall - 05,"","","","","","","","","","","","",0,0,0,0,0,1
http://statistics.gov.scot/id/statistical-geography/S01006726,Heathryfold and Middlefield - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006727,Heathryfold and Middlefield - 02,"","","","","","","","","","","","",1,1,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006728,Heathryfold and Middlefield - 03,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006729,Heathryfold and Middlefield - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006730,Heathryfold and Middlefield - 05,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01006731,Heathryfold and Middlefield - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011091,"Heldon West, Fogwatt to Inchberry - 01","","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011092,"Heldon West, Fogwatt to Inchberry - 02","","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011093,"Heldon West, Fogwatt to Inchberry - 03","","","","","","","","","","","","",1,0,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01011094,"Heldon West, Fogwatt to Inchberry - 04","","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01011095,"Heldon West, Fogwatt to Inchberry - 05","","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007394,Helensburgh Centre - 01,"","","","","","","","","","","","",1,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007395,Helensburgh Centre - 02,"","","","","","","","","","","","",2,2,1,0,0,2
http://statistics.gov.scot/id/statistical-geography/S01007396,Helensburgh Centre - 03,"","","","","","","","","","","","",1,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007397,Helensburgh Centre - 04,"","","","","","","","","","","","",0,0,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01007398,Helensburgh East - 01,"","","","","","","","","","","","",2,3,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01007399,Helensburgh East - 02,"","","","","","","","","","","","",0,0,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01007400,Helensburgh East - 03,"","","","","","","","","","","","",0,2,2,2,0,0
http://statistics.gov.scot/id/statistical-geography/S01007401,Helensburgh East - 04,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007402,Helensburgh East - 05,"","","","","","","","","","","","",0,1,1,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01007403,Helensburgh East - 06,"","","","","","","","","","","","",0,0,1,1,2,3
http://statistics.gov.scot/id/statistical-geography/S01007387,Helensburgh North - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007388,Helensburgh North - 02,"","","","","","","","","","","","",0,0,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01007389,Helensburgh North - 03,"","","","","","","","","","","","",4,6,3,2,0,1
http://statistics.gov.scot/id/statistical-geography/S01007390,Helensburgh North - 04,"","","","","","","","","","","","",3,2,1,1,1,0
http://statistics.gov.scot/id/statistical-geography/S01007391,Helensburgh North - 05,"","","","","","","","","","","","",1,1,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007392,Helensburgh North - 06,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007393,Helensburgh North - 07,"","","","","","","","","","","","",0,0,0,0,1,1
http://statistics.gov.scot/id/statistical-geography/S01007381,Helensburgh West and Rhu - 01,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007382,Helensburgh West and Rhu - 02,"","","","","","","","","","","","",0,0,0,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007383,Helensburgh West and Rhu - 03,"","","","","","","","","","","","",1,2,2,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01007384,Helensburgh West and Rhu - 04,"","","","","","","","","","","","",2,2,1,0,0,0
http://statistics.gov.scot/id/statistical-geography/S01007385,Helensburgh West and Rhu - 05,"","","","","","","","","","","","",3,2,1,1,2,1
http://statistics.gov.scot/id/statistical-geography/S01007386,Helensburgh West and Rhu - 06,"","","","","","","","","","","","",2,2,3,2,3,2
http://statistics.gov.scot/id/statistical-geography/S01012271,Heriot - Fountainhall - Stow Landward,"","","","","","","","","","","","",5,5,4,3,4,3
http://statistics.gov.scot/id/statistical-geography/S01012752,High Blantyre - 01,"","","","","","","","","","","","",0,0,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01012753,High Blantyre - 02,"","","","","","","","","","","","",0,1,1,1,0,0
http://statistics.gov.scot/id/statistical-geography/S01012754,High Blantyre - 03,"","","","","","","","","","","","",1,1,0,1,1,1
http://statistics.gov.scot/id/statistical-geography/S01012755,High Blantyre - 04,"","","","","","","","","","","","",1,1,1,2,1,1
http://statistics.gov.scot/id/statistical-geography/S01012756,High Blantyre - 05,"","","","","","","","","","","","",0,0,0,1,1,1
